Date,Price,Returns,Market_Cap,Energy_TWh_Annual,fear_greed_index,electricity_price,daily_cost_usd,cumulative_cost,CEIR,log_CEIR,post_china_ban,in_analysis_period,construction
2020-04-06,6802.75,-0.0100267039211833,124472399481.60805,60.4134975149782,12.0,0.045568000000000004,7542252.752774046,5142261567.713209,24.205769745968325,3.1865910240001765,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-07,7242.0,0.0645694755797288,132518805062.29752,62.774667327024,20.0,0.045568000000000004,7837030.248651588,5150098597.961861,25.731314176148302,3.247708700626659,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-08,7113.37,-0.0177616680475006,130174168758.67982,64.2424875524239,21.0,0.045568000000000004,8020278.555585897,5158118876.5174465,25.236752365538376,3.228301359249227,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-09,7324.75,0.029715873067196,134051793071.044,66.5942963464086,22.0,0.045568000000000004,8313887.386063417,5166432763.90351,25.946682981655773,3.2560437779988476,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-10,7298.9,-0.0035291306870541,133588054451.63968,70.5357154938746,15.0,0.045568000000000004,8805949.270205146,5175238713.173716,25.81292609973479,3.250875378080783,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-11,6921.43,-0.0517160120018084,126688273070.42682,72.4417281682782,15.0,0.045568000000000004,9043903.203211235,5184282616.376926,24.436992047891835,3.1960980517655404,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-12,6794.71,-0.0183083553543126,124377512853.5506,72.2268982576376,10.0,0.045568000000000004,9017083.013161728,5193299699.390088,23.949612010290444,3.1759521237378303,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-13,7119.83,0.0478489884042143,130337956391.61353,75.7516535619861,11.0,0.045568000000000004,9457126.98496598,5202756826.375054,25.051710226177267,3.220942097702499,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-14,6825.25,-0.0413745833819065,124954002241.92078,76.3827415096471,15.0,0.045568000000000004,9535914.424963288,5212292740.800017,23.972944048944957,3.1769258631380923,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-15,6868.7,0.0063660671770264,125758243683.28976,78.2997082429189,18.0,0.045568000000000004,9775235.90469405,5222067976.704711,24.082077108970758,3.181467875398742,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-16,6766.99,-0.0148077511028287,123904688726.9962,78.2997082429189,13.0,0.045568000000000004,9775235.90469405,5231843212.609405,23.682798526601527,3.164748984055002,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-17,7057.49,0.0429289831963695,129232799549.97185,75.8205613631548,15.0,0.045568000000000004,9465729.699167777,5241308942.308573,24.65658883543131,3.2050441603266298,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-18,7061.69,0.0005951124266558,129318717201.1698,75.7516964910897,18.0,0.045568000000000004,9457132.344399935,5250766074.652973,24.628542837859438,3.2039060482978288,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-19,7241.6,0.0254769042537976,132622592536.2698,75.682831430739,16.0,0.045568000000000004,9448534.966125794,5260214609.619099,25.212391960919106,3.2273356181315993,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-20,7159.5,-0.0113372735307114,131128139657.46576,74.9941795092331,15.0,0.045568000000000004,9362561.018840369,5269577170.637939,24.883996459547298,3.214224884374484,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-21,6862.0,-0.0415531810880648,125688090699.9753,74.3491207743689,17.0,0.045568000000000004,9282029.412182033,5278859200.050121,23.80970697206357,3.170093353495849,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-22,6890.75,0.0041897406004081,126223466034.2598,72.3974346161377,19.0,0.045568000000000004,9038373.42626894,5287897573.47639,23.870255480625257,3.1726331432941013,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-23,7116.25,0.0327250299314298,130363190432.47366,72.292099528886,19.0,0.045568000000000004,9025222.989951445,5296922796.466341,24.61111770770776,3.203198280182207,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-24,7536.36,0.059035306516775,138068809204.07333,74.1940100515564,20.0,0.045568000000000004,9262664.794600883,5306185461.2609415,26.02035119429527,3.258878970083792,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-25,7529.68,-0.0008863695471021,137956004037.8717,73.3695558834284,24.0,0.045568000000000004,9159736.773961825,5315345198.034904,25.95428874287871,3.2563368654314973,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-26,7551.75,0.0029310674557219,138369960720.75763,73.0322360950482,21.0,0.045568000000000004,9117624.477751115,5324462822.512654,25.98759073604721,3.2576191447046243,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-27,7632.0,0.0106266759360413,139850069176.8412,72.475429053063,28.0,0.045568000000000004,9048110.550931437,5333510933.063585,26.221014812190678,3.2665611813314603,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-28,7705.88,0.0096802935010482,141213643828.69632,73.0525204730399,26.0,0.045568000000000004,9120156.857302692,5342631089.920888,26.43147944373366,3.2745557029759627,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-29,7719.0,0.0017025959397238,141463870549.88916,74.1952142651355,26.0,0.045568000000000004,9262815.133242998,5351893905.054131,26.43248783693113,3.2745938534686125,0,1,canonical_v2_cambridge_prices_freeze_last
2020-04-30,8930.25,0.1569179945588807,163673426301.9711,73.7776924530191,44.0,0.045568000000000004,9210690.108764863,5361104595.162895,30.529795380162312,3.4187031044695706,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-01,8822.69,-0.0120444556423391,161713256100.3647,73.7606220127508,40.0,0.0465405,9405085.558313502,5370509680.721209,30.111342444996417,3.404901926189128,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-02,9648.0,0.0935440324889573,176852793987.27246,74.8628611305279,40.0,0.0465405,9545630.105329681,5380055310.826538,32.87192858991306,3.4926190592105653,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-03,10000.0,0.0364842454394693,183317802641.9884,77.3990601219833,45.0,0.0465405,9869016.322211407,5389924327.148749,34.01120155224199,3.526689927775865,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-04,8843.0,-0.1157,162119129795.13046,78.7810087858757,44.0,0.0465405,10045226.135339858,5399969553.284089,30.022230346934972,3.4019381188131392,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-05,8918.22,0.0085061630668323,163509428352.4206,79.285968853873,40.0,0.0465405,10109612.694366235,5410079165.978456,30.223111961218155,3.4086069284196805,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-06,8939.0,0.0023300613799615,163901723090.05283,80.1739368630866,42.0,0.0465405,10222835.913908169,5420302001.892364,30.238485426242047,3.409115464945988,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-07,9250.0,0.0347913636872132,169615783139.1539,81.2761474442232,49.0,0.0465405,10363376.822268136,5430665378.714632,31.232965264985587,3.44147411603465,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-08,9806.41,0.0601524324324325,179830978300.3999,81.0691642570636,55.0,0.0465405,10336984.764673613,5441002363.479305,33.05107520398229,3.4980540984154884,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-09,10000.0,0.0197411692964091,183393683973.80008,80.258329375756,56.0,0.0465405,10233596.65291061,5451235960.1322155,33.64258772048312,3.515792756060735,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-10,9648.0,-0.0352,176950407758.1728,80.5265036997025,48.0,0.0465405,10267791.083386311,5461503751.215602,32.399576347226315,3.4781453470099044,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-11,8493.48,-0.1196641791044776,155786501158.4846,80.5595163908939,40.0,0.0465405,10272000.472850405,5471775751.688453,28.470922096983376,3.348883289138597,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-12,8634.0,0.0165444552762825,158374794810.63022,79.6616793446888,39.0,0.0465405,10157518.869976683,5481933270.55843,28.890317884970717,3.3635065177049297,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-13,8817.13,0.021210331248552,161745093241.80768,76.998680995638,41.0,0.0465405,9817964.692815041,5491751235.251245,29.45237071256523,3.3827744064354452,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-14,9295.61,0.054267091445856,170534243281.93317,74.4878542740814,40.0,0.0465405,9497813.648884617,5501249048.900129,30.99918614228677,3.4339609506658975,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-15,9656.5,0.0388237028016449,177167177351.60223,73.5748265999708,44.0,0.0465405,9381395.11609847,5510630444.016228,32.150074143328006,3.470414756849803,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-16,9238.74,-0.0432620514679231,169514193366.33966,72.8139709335098,41.0,0.0465405,9284379.765016474,5519914823.781244,30.7095668643342,3.424574230293815,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-17,9379.72,0.0152596566198419,172112725198.7303,67.5669755242411,40.0,0.0465405,8615344.724345049,5528530168.5055895,31.131733019963583,3.4382276533171985,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-18,9748.47,0.0393135402762556,178891347416.2297,65.0450468392673,50.0,0.0465405,8293778.088829917,5536823946.5944195,32.30937973497638,3.47535758234407,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-19,9682.1,-0.0068082478583817,177685583187.10535,61.604624277179,50.0,0.0465405,7855095.934717943,5544679042.529138,32.04614402821344,3.4671768649965284,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-20,9683.58,0.0001528594003366,177724912586.0362,59.3154385084372,52.0,0.0465405,7563205.933977867,5552242248.463116,32.00957462459986,3.466035065064979,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-21,9587.25,-0.0099477672513678,175968988241.7679,58.3308192225066,49.0,0.0465405,7437658.88226046,5559679907.345376,31.65092076780895,3.454767240356872,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-22,9060.0,-0.0549949151216458,166302962756.7803,55.1978636933781,42.0,0.0465405,7038181.30197716,5566718088.647353,29.874507763548337,3.3970055335819884,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-23,9178.32,0.0130596026490066,168486330530.20416,52.2800889424249,40.0,0.0465405,6666141.039520345,5573384229.686873,30.230524863646473,3.4088521709842245,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-24,9233.84,0.006049037296586,169517091957.277,51.0934151696753,43.0,0.0465405,6514830.380011708,5579899060.066885,30.37995672187752,3.4137830726069516,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-25,8937.49,-0.032093906760351,164087830533.8512,48.5619018418057,41.0,0.0465405,6192041.623749474,5586091101.690635,29.374356333750068,3.3801220601816997,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-26,8905.5,-0.0035793047041171,163511669108.67212,47.7306884993939,39.0,0.0465405,6086055.090701484,5592177156.781336,29.239357860898632,3.3755156736588527,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-27,8858.25,-0.0053057099545225,162655218063.44357,48.5744558111209,39.0,0.0465405,6193642.358020471,5598370799.139357,29.054027305309738,3.3691571072626596,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-28,9167.45,0.034905314255073,168344225816.9327,48.10813264122,41.0,0.0465405,6134182.32106493,5604504981.460422,30.037305056166723,3.4024401110262703,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-29,9442.25,0.0299756202651773,173402263054.13437,48.7326591672097,48.0,0.0465405,6213814.58622335,5610718796.046645,30.905534452433244,3.430935276358674,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-30,9415.75,-0.0028065344594773,172927379528.7295,50.6648640068871,48.0,0.0465405,6460186.584417887,5617178982.631063,30.785449433503903,3.427042157363442,0,1,canonical_v2_cambridge_prices_freeze_last
2020-05-31,9430.72,0.0015898892812573,173214103942.3867,52.4343789878787,51.0,0.0465405,6685814.288453065,5623864796.919517,30.799834312742558,3.427509310508649,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-01,9493.54,0.0066612093244207,174379781270.68268,52.8277161722387,50.0,0.045574,6596083.11461262,5630460880.034129,30.970782851727346,3.4330442714094946,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-02,9679.2,0.0195564562850105,177802120002.18518,53.0043481738054,56.0,0.045574,6618137.434720568,5637079017.46885,31.54153409082804,3.4513052198836722,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-03,9519.27,-0.0165230597570047,174876167735.54178,52.9527574703819,48.0,0.045574,6611695.80535667,5643690713.274207,30.986135956073106,3.4335398772257766,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-04,9584.0,0.0067998911681252,176077264555.51596,53.5558493118701,54.0,0.045574,6686998.017915528,5650377711.292123,31.162034389954222,3.4392005073807876,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-05,9785.36,0.0210100166944908,179788854176.95236,55.3817970799952,53.0,0.045574,6914986.356503292,5657292697.648626,31.780016305622485,3.458837674186553,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-06,9713.59,-0.0073344261222888,178482314208.8245,56.447234247504,54.0,0.045574,7048017.133139034,5664340714.781765,31.50981256177861,3.4502990072201865,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-07,9702.79,-0.0011118443335573,178295958557.80344,56.0186591957762,54.0,0.045574,6994505.134762479,5671335219.916528,31.43809202666522,3.448020279544755,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-08,9535.75,-0.0172156668339725,175238349879.68512,56.7231065727182,53.0,0.045574,7082462.6272467375,5678417682.543775,30.86041916542905,3.4294744296499324,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-09,9701.86,0.0174197100385391,178303027392.55942,57.6007563434784,52.0,0.045574,7192046.218075849,5685609728.76185,31.36040563786433,3.44554613027943,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-10,9757.5,0.0057349827764985,179337731947.59558,58.2631421245561,54.0,0.045574,7274751.888176767,5692884480.650027,31.502085200773013,3.4500537404906093,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-11,9865.36,0.0110540609787344,181332410305.4214,59.7093035946479,52.0,0.045574,7455320.005541051,5700339800.655568,31.810807188120126,3.459806080733671,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-12,9338.51,-0.0534040318853037,171660135938.07666,59.0505281135075,38.0,0.045574,7373065.118479427,5707712865.774048,30.075117647810597,3.4036981736672427,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-13,9461.83,0.0132055327884212,173938754647.73923,57.3027213642412,38.0,0.045574,7154833.488914873,5714867699.262962,30.436182218211602,3.4156321052266874,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-14,9397.69,-0.0067788155145462,172771325848.6506,57.9811751308655,40.0,0.045574,7239545.412093328,5722107244.6750555,30.193653921713917,3.407631767256777,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-15,9380.0,-0.0018823774778695,172457747430.8562,56.9078515598016,37.0,0.045574,7105529.936949036,5729212774.612004,30.10147366058253,3.404574129379726,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-16,9488.7,0.0115884861407249,174468043410.9356,56.8641884919905,39.0,0.045574,7100078.154339658,5736312852.766344,30.4146666838086,3.41492494877159,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-17,9491.79,0.0003256505106072,174536629027.90454,56.5947983069708,38.0,0.045574,7066442.022032568,5743379294.788377,30.389187283222185,3.4140868636695636,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-18,9370.54,-0.0127741974906735,172318677802.4177,54.2956979597982,40.0,0.045574,6779375.72279409,5750158670.511171,29.967638751627543,3.40011809115856,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-19,9338.36,-0.0034341670810861,171738475437.31134,54.2330399887586,39.0,0.045574,6771552.231363519,5756930222.742535,29.83160621938147,3.3955684428491164,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-20,9314.94,-0.0025079350121434,171319300777.64606,54.0808332857505,38.0,0.045574,6752547.660725462,5763682770.40326,29.72392957804296,3.391952431097253,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-21,9316.33,0.0001492226466299,171356396019.7696,53.8374127988965,37.0,0.045574,6722154.112046327,5770404924.515306,29.695731627388856,3.3910033192309506,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-22,9307.5,-0.0009477981136348,171205498878.33325,55.0277380364209,38.0,0.045574,6870778.447320127,5777275702.962626,29.63429610785892,3.3889323429030154,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-23,9641.66,0.0359022293849047,177364079821.19702,56.1374048080413,41.0,0.045574,7009331.744442944,5784285034.707069,30.663094705217823,3.423059804593191,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-24,9630.0,-0.0012093353219259,177161488956.67923,56.0672541703566,50.0,0.045574,7000572.716602278,5791285607.423672,30.591046784082163,3.4207073773904093,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-25,9289.17,-0.0353925233644859,170902771919.4089,57.0876898261981,43.0,0.045574,7127984.592162062,5798413592.015834,29.474056861817285,3.3835104480087694,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-26,9275.58,-0.0014629940026934,170664195063.4773,58.2781979227665,40.0,0.045574,7276631.759266193,5805690223.7751,29.396021572867244,3.3808593445371966,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-27,9207.4,-0.0073504837433346,169421093967.40277,58.2362284059032,43.0,0.045574,7271391.433892144,5812961615.208992,29.145400431361978,3.3722971106847215,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-28,8944.49,-0.0285542063992005,164594442668.89008,58.35575200808,40.0,0.045574,7286315.183606132,5820247930.392598,28.27962736937695,3.342141664469742,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-29,9160.0,0.0240941629986728,168571502069.19696,58.1295503060908,41.0,0.045574,7258071.577122691,5827506001.969721,28.926868889061478,3.364770882541734,0,1,canonical_v2_cambridge_prices_freeze_last
2020-06-30,9178.25,0.0019923580786025,168918668064.7437,57.0108543927793,44.0,0.045574,7118390.898894587,5834624392.868615,28.95107837124957,3.3656074527639337,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-01,9147.13,-0.0033906245744015,168357195777.7939,57.3887301159568,42.0,0.0451065,7092067.821850426,5841716460.690466,28.81981638627747,3.361063219498946,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-02,9239.75,0.0101255803732975,170073286284.03262,57.7551733145273,42.0,0.0451065,7137352.671538975,5848853813.362005,29.07805387364812,3.36998372723632,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-03,9082.0,-0.0170729727535917,167180806358.45105,56.7667519709597,41.0,0.0451065,7015204.103501627,5855869017.465507,28.54927353392358,3.3516314903815574,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-04,9097.3,0.0016846509579386,167473637837.29688,57.0451053957187,40.0,0.0451065,7049602.867210919,5862918620.332718,28.564892109621816,3.3521784151562284,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-05,8944.49,-0.0167972915040726,164671531310.91708,56.9575958168213,38.0,0.0451065,7038788.481401234,5869957408.814119,28.053275320814453,3.334105392382405,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-06,9038.9,0.0105551015206009,166420763829.75128,56.7882655726698,40.0,0.0451065,7017862.742612685,5876975271.556732,28.317417742965702,3.343477083275789,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-07,9275.03,0.0261237539966148,170779691480.5455,57.0115781766011,43.0,0.0451065,7045459.591843445,5884020731.148576,29.024318452258218,3.3681340459045837,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-08,9252.75,-0.002402148564479,170380813086.484,56.314714548913,44.0,0.0451065,6959341.566576834,5890980072.715153,28.92232039208978,3.364613628929796,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-09,9426.08,0.0187328091648428,173584091449.24057,56.1668519514032,44.0,0.0451065,6941068.787797175,5897921141.50295,29.431402571280675,3.382062218985441,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-10,9241.47,-0.0195850236789842,170195778090.1201,55.9197448151425,41.0,0.0451065,6910531.423299248,5904831672.926249,28.823137985536583,3.3611784668626172,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-11,9241.47,0.0,170207107893.275,55.8687699485582,44.0,0.0451065,6904231.977218194,5911735904.903467,28.79139234756704,3.360076465648733,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-12,9215.25,-0.0028372109631908,169735486717.61432,55.3080481052461,41.0,0.0451065,6834938.27906653,5918570843.182533,28.67845823170787,3.356146256675126,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-13,9216.0,8.138683161074134e-05,169760588807.86353,55.3489311016682,43.0,0.0451065,6839990.57736273,5925410833.759896,28.649589635313784,3.355139119683431,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-14,9245.4,0.0031901041666666,170313461262.0846,55.2111164180047,43.0,0.0451065,6822959.51427049,5932233793.274167,28.709836327621165,3.3572397932327505,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-15,9279.8,0.0037207692474094,170958513566.07895,55.2438677422133,44.0,0.0451065,6827006.9049702585,5939060800.179137,28.785445934637075,3.359869909918043,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-16,9210.33,-0.0074861527188084,169689956884.7606,54.5156143442582,43.0,0.0451065,6737009.749093925,5945797809.928231,28.539476502449187,3.351288269289334,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-17,9102.7,-0.0116857919314508,167718123293.545,52.9470852153393,41.0,0.0451065,6543171.7788101435,5952340981.707042,28.17683392281838,3.3385001482358865,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-18,9164.3,0.0067672229118831,168864307146.82544,52.1486020251156,44.0,0.0451065,6444495.663687333,5958785477.370729,28.338712274189064,3.3442287947753093,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-19,9177.5,0.0014403718778304,169118743280.2049,51.6090452725938,41.0,0.0451065,6377817.535858225,5965163294.906588,28.3510668391272,3.34466466047551,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-20,9159.09,-0.0020059929174611,168790673220.1516,51.6157766752172,44.0,0.0451065,6378649.398905985,5971541944.305493,28.265844030637957,3.341654151016561,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-21,9170.32,0.0012261043400598,169008817534.96158,50.5702548113299,44.0,0.0451065,6249444.379855486,5977791388.6853485,28.27278614219598,3.3418997215785535,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-22,9380.45,0.0229141404007713,172892949609.28305,50.9004197716738,50.0,0.0451065,6290245.9847424785,5984081634.670091,28.892144219355195,3.3635697318470266,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-23,9378.25,-0.0002345303263703,172863833158.9807,50.9004197716738,55.0,0.0451065,6290245.9847424785,5990371880.654833,28.85694521190298,3.362350699229965,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-24,9595.83,0.0232004904966278,176886050748.4471,53.2666016045701,53.0,0.0451065,6582657.439113812,5996954538.093946,29.495979938621986,3.3842539807926775,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-25,9628.3,0.0033837614880629,177496316821.20706,53.9269308870892,55.0,0.0451065,6664260.570023256,6003618798.66397,29.564887907391228,3.3865874378700784,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-26,9736.5,0.0112377055139536,179502820170.7694,55.4126723152004,55.0,0.0451065,6847867.681604347,6010466666.345574,29.86503879571617,3.3966885252196275,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-27,9930.81,0.0199568633492528,183097216227.45212,55.8275952581551,58.0,0.0451065,6899143.631539652,6017365809.977114,30.428134504282117,3.4153676575368173,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-28,10889.02,0.0964886046556123,200777253507.08487,57.2632861509625,76.0,0.0451065,7076565.52539285,6024442375.502506,33.32710996183075,3.5063711787440757,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-29,10976.83,0.0080640865752841,202409681484.07248,57.8254715475555,71.0,0.0451065,7146040.08865702,6031588415.591164,33.55827147635936,3.5132833748005434,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-30,11223.25,0.0224491041584866,206967233389.25125,58.1891708302195,76.0,0.0451065,7190985.8467213595,6038779401.437885,34.2730243366682,3.53435858226022,0,1,canonical_v2_cambridge_prices_freeze_last
2020-07-31,11145.43,-0.0069338204174369,205545694668.7592,58.2235085782895,75.0,0.0451065,7195229.286812644,6045974630.724698,33.99711497699777,3.5262756673981768,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-01,11341.8,0.017618880563603,209180946555.4569,58.2618433666257,75.0,0.045024,7186797.906134124,6053161428.630832,34.557305140757116,3.542618964644308,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-02,11848.5,0.0446754483415332,218540574184.2827,57.6490010968649,80.0,0.045024,7111201.713384233,6060272630.344216,36.06117868196795,3.585216903928936,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-03,11231.5,-0.0520741022070304,207173890010.21585,58.7603299093995,75.0,0.045024,7248287.928330968,6067520918.272548,34.144734365283284,3.5306083827747456,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-04,11387.25,0.0138672483639763,210060624139.19983,58.8992359897882,72.0,0.045024,7265422.469052669,6074786340.7416,34.57909667215653,3.5432493570728885,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-05,11215.85,-0.015051922105864,206912396125.81345,57.9333772783408,75.0,0.045024,7146280.489260319,6081932621.230861,34.02083005713052,3.5269729857626704,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-06,11691.54,0.0424123004498098,215702184558.31305,59.1802368424407,79.0,0.045024,7300084.886559041,6089232706.11742,35.42354102210815,3.5673765997493154,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-07,11852.75,0.0137886026990454,218690762407.80557,59.1475843821257,77.0,0.045024,7296057.093755692,6096528763.211176,35.871357439904266,3.579939134148593,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-08,11575.0,-0.0234333804391385,213580101872.5189,59.7852210882587,77.0,0.045024,7374711.765144548,6103903474.97632,34.99074039229421,3.5550834662670194,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-09,11852.75,0.0239956803455723,218719434237.99783,61.0306247397043,79.0,0.045024,7528336.57063136,6111431811.546951,35.7885747534234,3.577628701504512,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-10,11639.0,-0.0180337896268798,214789161338.12512,59.9499501090558,78.0,0.045024,7395031.654000352,6118826843.200952,35.10299716632643,3.5582865161803863,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-11,11854.11,0.0184818283357677,218773178302.48764,60.7590280451018,84.0,0.045024,7494834.188226475,6126321677.389178,35.71036419943933,3.5754409603625077,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-12,11208.0,-0.0545051463163409,206862447795.7965,62.6812851539758,75.0,0.045024,7731951.185678374,6134053628.574857,33.72361252796179,3.5181982604902666,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-13,11572.12,0.0324875089221985,213596860042.58945,62.428093581305,75.0,0.045024,7700719.1380950045,6141754347.712952,34.777825349222574,3.548979981072018,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-14,11613.38,0.0035654659647497,214372442151.72247,63.6109601004793,78.0,0.045024,7846629.774147891,6149600977.4871,34.859569415399875,3.5513276881911464,0,1,canonical_v2_cambridge_prices_freeze_last
2020-08-15,11768.33,0.0133423688882996,217246868315.4785,64.5034839315564,79.0,0.045024,7956725.645299714,6157557703.1324,35.28133698283708,3.563354126759462,0,1,canonical_v2_cambridge_prices_freeze_last
